,Unnamed: 0,drama,action,adventure,animation,crime,fantasy,music,musical,mystery,romance,science fiction,sport,thriller,war,western,family film
25177,31088,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25178,31089,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25179,31090,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25180,31091,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25181,31093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25182,31094,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25183,31096,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25184,31097,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25185,31098,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25186,31099,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25187,31100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25188,31101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25189,31102,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25190,31103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25191,31104,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25192,31105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25193,31106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25194,31108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25195,31109,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25196,31112,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25197,31114,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25198,31116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25199,31117,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25200,31118,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25201,31120,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25202,31122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25203,31123,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25204,31124,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25205,31125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25206,31126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25207,31127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25208,31128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25209,31129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25210,31130,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25211,31132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25212,31133,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25213,31135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25214,31137,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25215,31138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25216,31139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25217,31141,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25218,31142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25219,31143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25220,31144,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25221,31146,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25222,31147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25223,31148,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25224,31149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25225,31151,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25226,31152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25227,31153,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25228,31154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25229,31156,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25230,31157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25231,31159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25232,31160,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25233,31161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25234,31162,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
25235,31163,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25236,31164,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
25237,31165,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
25238,31166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25239,31167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25240,31168,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25241,31169,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25242,31170,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25243,31171,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25244,31172,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25245,31173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25246,31175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25247,31176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25248,31177,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25249,31178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25250,31179,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25251,31180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25252,31182,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25253,31183,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
25254,31184,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25255,31185,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
25256,31187,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25257,31189,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25258,31190,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25259,31191,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25260,31192,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25261,31193,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25262,31194,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25263,31195,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25264,31196,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25265,31197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25266,31198,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
25267,31202,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25268,31203,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25269,31205,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25270,31206,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25271,31207,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25272,31208,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25273,31211,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25274,31212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25275,31214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25276,31216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25277,31218,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25278,31219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25279,31220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25280,31221,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25281,31223,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
25282,31224,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
25283,31225,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25284,31228,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25285,31229,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25286,31230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25287,31231,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25288,31232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25289,31233,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25290,31234,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25291,31235,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25292,31236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25293,31237,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25294,31240,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25295,31241,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25296,31243,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
25297,31244,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25298,31245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25299,31246,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25300,31247,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25301,31248,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
25302,31249,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
25303,31250,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25304,31251,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25305,31252,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25306,31253,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
25307,31254,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
25308,31255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25309,31256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25310,31257,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
25311,31259,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25312,31261,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25313,31262,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25314,31263,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25315,31264,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25316,31265,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25317,31266,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25318,31267,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
25319,31268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25320,31269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25321,31270,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25322,31271,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25323,31272,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0
25324,31273,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25325,31274,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25326,31275,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
25327,31276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25328,31278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25329,31280,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25330,31281,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25331,31283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25332,31284,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
25333,31285,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25334,31286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25335,31288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25336,31290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25337,31291,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25338,31293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25339,31294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25340,31296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25341,31297,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25342,31298,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
25343,31300,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25344,31301,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25345,31302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25346,31303,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25347,31304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25348,31305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25349,31306,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25350,31307,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25351,31309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25352,31311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25353,31312,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25354,31313,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25355,31315,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25356,31316,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25357,31317,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25358,31319,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
25359,31320,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25360,31321,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25361,31322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25362,31323,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
25363,31324,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25364,31325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25365,31326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25366,31327,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25367,31328,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
25368,31329,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
25369,31330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25370,31331,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
25371,31332,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25372,31333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25373,31334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25374,31335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25375,31336,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25376,31337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25377,31338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25378,31339,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
25379,31340,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25380,31342,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25381,31343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25382,31344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25383,31345,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25384,31346,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25385,31347,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25386,31348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25387,31349,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25388,31350,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25389,31351,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25390,31352,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25391,31353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25392,31354,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25393,31356,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25394,31357,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25395,31358,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25396,31359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25397,31360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25398,31362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25399,31363,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25400,31364,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25401,31365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25402,31366,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
25403,31368,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25404,31370,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25405,31371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25406,31372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25407,31373,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25408,31374,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25409,31375,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25410,31377,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25411,31378,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25412,31381,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
25413,31382,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25414,31384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25415,31385,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
25416,31386,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
25417,31387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25418,31388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25419,31389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25420,31391,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25421,31393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25422,31394,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25423,31395,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25424,31396,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25425,31397,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25426,31399,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25427,31400,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
25428,31401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25429,31402,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25430,31403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25431,31404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25432,31405,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25433,31406,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25434,31408,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25435,31409,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25436,31412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25437,31413,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
25438,31414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25439,31415,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25440,31416,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25441,31418,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25442,31419,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25443,31420,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25444,31421,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25445,31422,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25446,31423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25447,31424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25448,31425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25449,31428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25450,31429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25451,31431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25452,31432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25453,31433,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25454,31434,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25455,31435,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25456,31437,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
25457,31438,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
25458,31439,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25459,31440,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25460,31441,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25461,31442,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25462,31443,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25463,31444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25464,31445,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
25465,31446,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25466,31448,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25467,31449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25468,31450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25469,31451,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25470,31452,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
25471,31453,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25472,31454,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25473,31455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25474,31456,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25475,31457,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25476,31459,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25477,31461,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25478,31462,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
25479,31463,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25480,31464,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
25481,31465,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25482,31466,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25483,31467,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25484,31468,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25485,31469,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25486,31470,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25487,31471,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25488,31472,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25489,31473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25490,31474,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25491,31476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25492,31477,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
25493,31478,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25494,31479,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25495,31480,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25496,31483,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25497,31484,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25498,31485,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25499,31486,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25500,31487,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25501,31488,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25502,31489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25503,31490,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
25504,31491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25505,31492,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
25506,31493,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25507,31496,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25508,31498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25509,31499,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
25510,31500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25511,31501,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
25512,31502,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25513,31504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25514,31505,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
25515,31506,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
25516,31507,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25517,31508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25518,31509,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25519,31510,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25520,31512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25521,31513,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25522,31514,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
25523,31516,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25524,31517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25525,31518,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25526,31519,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25527,31521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25528,31522,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25529,31523,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25530,31524,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25531,31525,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25532,31526,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25533,31527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25534,31528,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25535,31530,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
25536,31531,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25537,31532,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25538,31533,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25539,31534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25540,31535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25541,31536,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25542,31537,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
